image_id,source,orig_id,url,label_method,city,city_id,country,continent,latitude,longitude,datetime_local,sequence_index,sequence_id,split,img_path,glare,lighting_condition,pano_status,platform,quality,reflection,view_direction,weather
4951b806-9d04-4165-b999-1336584e7f84,Mapillary,2856739414580383.0,https://www.mapillary.com/app/?pKey=2856739414580383&focus=photo,random sample and manual label,San Francisco Solano,1032776804,Argentina,South America,-34.7698504,-58.32663596,2017-10-30 17:45:25-03:00,482,dabb833e-4beb-46a3-99bb-b549b76701e8,train,img/6/4951b806-9d04-4165-b999-1336584e7f84.jpeg,no,day,False,driving surface,good,no,front/back,clear
49758856-9f53-413e-aecd-1357ba0daddf,Mapillary,2797294093916556.0,https://www.mapillary.com/app/?pKey=2797294093916556&focus=photo,random sample and manual label,Toulon,1250541629,France,Europe,43.12258039838929,5.932359695,2021-04-06 19:19:32+02:00,63,pkmkqdiekjv2oybbe5tj8r,test,img/3/49758856-9f53-413e-aecd-1357ba0daddf.jpeg,no,day,False,walking surface,good,no,front/back,clear
4978eb28-c24f-4803-8d95-d1aa655a94cb,Mapillary,225682000000000.0,https://www.mapillary.com/app/?pKey=225682305701176&focus=photo,random sample and manual label,Taipei,1158881289,Taiwan,Asia,25.05292165,121.5343987941742,2020-11-10 18:49:10+08:00,279,6s3avtg8hmhjmwezi42myr,train,img/1/4978eb28-c24f-4803-8d95-d1aa655a94cb.jpeg,no,day,False,driving surface,good,no,front/back,clear
497cf247-7bd9-47f0-a529-d9ecbceabeb7,KartaView,831718326.0,https://kartaview.org/details/2421342/230/track-info,random sample and manual label,Jakarta,1360771077,Indonesia,Asia,-6.223482,106.848073,2020-06-19 19:27:06+07:00,230,2421342,train,img/2/497cf247-7bd9-47f0-a529-d9ecbceabeb7.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
497fa05c-7e30-473f-aede-2faef6ca8636,Mapillary,1923912297760768.0,https://www.mapillary.com/app/?pKey=1923912297760768&focus=photo,random sample and manual label,Melbourne,1036533631,Australia,Oceania,-37.80770299,144.97276425361633,2019-10-27 10:45:20.023000+11:00,34,x4nl2u1mokg0d77m3pb6nq,train,img/2/497fa05c-7e30-473f-aede-2faef6ca8636.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4983f083-d32a-4f4f-9b06-d46970f123c9,KartaView,16122556.0,https://kartaview.org/details/47447/2476/track-info,random sample and manual label,Ottawa,1124399363,Canada,North America,45.426286,-75.689414,2017-02-02 17:57:33-05:00,2476,47447,train,img/5/4983f083-d32a-4f4f-9b06-d46970f123c9.jpeg,no,day,False,driving surface,good,no,side,snowy
4986f820-52bf-4e27-92f9-804df6ece0e4,Mapillary,501618000000000.0,https://www.mapillary.com/app/?pKey=501618357688818&focus=photo,random sample and manual label,Managua,1558296252,Nicaragua,North America,12.15043254515885,-86.26469672,2016-02-01 05:12:33.496000-06:00,313,9wV-0t5rSSyE41TtWMKGQA,train,img/6/4986f820-52bf-4e27-92f9-804df6ece0e4.jpeg,no,day,False,driving surface,good,no,side,clear
49874061-d370-4b84-bb30-ec303fcf4e3d,Mapillary,767573000000000.0,https://www.mapillary.com/app/?pKey=767573197258049&focus=photo,random sample and manual label,Taipei,1158881289,Taiwan,Asia,25.049354568813182,121.54047667980194,2020-09-08 03:00:23+08:00,104,irfnzj6c9ld9m513za2oyq,train,img/4/49874061-d370-4b84-bb30-ec303fcf4e3d.jpeg,no,day,False,driving surface,good,no,front/back,clear
498d4a95-34ce-430d-afe4-2da3321c0ba1,Mapillary,216877000000000.0,https://www.mapillary.com/app/?pKey=216877336690430&focus=photo,random sample and manual label,Willows,1840021438,United States,North America,39.54613306,-122.4034631,2021-04-02 03:25:02-07:00,237,TJwSOU1aCJyu1PwKYQn8Jw,train,img/5/498d4a95-34ce-430d-afe4-2da3321c0ba1.jpeg,no,day,False,fields,good,no,front/back,clear
498e4877-696d-4838-9e7a-aee38dc64e34,Mapillary,405363000000000.0,https://www.mapillary.com/app/?pKey=405363197128845&focus=photo,random sample and manual label,Taipei,1158881289,Taiwan,Asia,25.050695882600664,121.53321862220764,2020-11-10 18:55:41+08:00,444,szu5urws9c53bn5jhqsps0,train,img/3/498e4877-696d-4838-9e7a-aee38dc64e34.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4990fdaf-6335-4464-897c-e3eceba6c2e5,Mapillary,747847000000000.0,https://www.mapillary.com/app/?pKey=747847399690061&focus=photo,random sample and manual label,Hildesheim,1276244190,Germany,Europe,52.15425752280527,9.934682250022888,2022-05-11 15:11:38+02:00,350,2w1rBTpCa8XWohVLuiKq6s,train,img/4/4990fdaf-6335-4464-897c-e3eceba6c2e5.jpeg,no,day,False,driving surface,good,no,front/back,clear
4994a1e1-445c-4fe4-9916-5689e4d05bea,Mapillary,905351000000000.0,https://www.mapillary.com/app/?pKey=905350546707821&focus=photo,random sample and manual label,Taipei,1158881289,Taiwan,Asia,25.04847007125727,121.5318614244461,2021-01-30 17:52:59+08:00,40,3oN6PNPyUPxx7N4R3vRbRu,train,img/1/4994a1e1-445c-4fe4-9916-5689e4d05bea.jpeg,no,night,False,driving surface,good,no,front/back,clear
499eb4e2-e673-4493-9a28-d9db77388a43,Mapillary,708298000000000.0,https://www.mapillary.com/app/?pKey=708297660613248&focus=photo,random sample and manual label,Helsinki,1246177997,Finland,Europe,60.181882687846894,24.93737161159516,2017-03-19 13:35:54+02:00,117,AYNXVOwRDT9Om2HRnvxqLQ_v02,train,img/4/499eb4e2-e673-4493-9a28-d9db77388a43.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
49a3dcd6-79f5-4855-bebb-d2ffc654a448,Mapillary,239575000000000.0,https://www.mapillary.com/app/?pKey=239575214417622&focus=photo,random sample and manual label,Sacramento,1840021491,United States,North America,38.57832003292728,-121.476683,2019-06-24 02:06:32-07:00,223,7HUErbV7J7OH7X6K0BR7Gw,train,img/1/49a3dcd6-79f5-4855-bebb-d2ffc654a448.jpeg,no,day,False,driving surface,good,no,front/back,clear
49b1decc-0a80-4983-b29b-4d78afd3e58d,Mapillary,768573000000000.0,https://www.mapillary.com/app/?pKey=768572610378441&focus=photo,random sample and manual label,Baku,1031946365,Azerbaijan,Asia,40.37740486883891,49.839590191841125,2015-01-27 16:18:12+04:00,198,zdvzuhln5kt07qx2771hh1,train,img/3/49b1decc-0a80-4983-b29b-4d78afd3e58d.jpeg,no,day,False,walking surface,good,no,front/back,clear
49b2170e-c35c-4a29-912e-f26471629e49,Mapillary,316135000000000.0,https://www.mapillary.com/app/?pKey=316135376796874&focus=photo,random sample and manual label,Melbourne,1036533631,Australia,Oceania,-37.8066095,144.96153116226196,2020-03-03 17:33:41.023000+11:00,66,9aq1wvggolv1dglqi2yzxm,train,img/5/49b2170e-c35c-4a29-912e-f26471629e49.jpeg,no,dusk/dawn,False,driving surface,good,no,front/back,clear
49b2f4f3-b833-472b-998f-52bf735d780e,KartaView,809859102.0,https://kartaview.org/details/2389186/535/track-info,random sample and manual label,Jakarta,1360771077,Indonesia,Asia,-6.210538,106.844772,2020-06-14 19:04:19+07:00,535,2389186,train,img/1/49b2f4f3-b833-472b-998f-52bf735d780e.jpeg,no,day,False,driving surface,good,no,front/back,clear
49d0e1cf-4c2e-4a2a-af90-0a4de9543a5f,Mapillary,322810000000000.0,https://www.mapillary.com/app/?pKey=322810102700520&focus=photo,random sample and manual label,Kasugai,1392431449,Japan,Asia,35.24964079230344,136.9715255498886,2019-12-27 15:59:47.393000+09:00,15,9oplryun5lo3ithmgmpnt5,test,img/5/49d0e1cf-4c2e-4a2a-af90-0a4de9543a5f.jpeg,no,day,False,driving surface,good,no,front/back,clear
49da96d9-3087-4a0f-a08f-3e5b070eb699,KartaView,147069929.0,https://kartaview.org/details/944337/7396/track-info,random sample and manual label,Berlin,1276451290,Germany,Europe,52.515402,13.386025,2017-10-18 18:52:10+02:00,7396,944337,train,img/5/49da96d9-3087-4a0f-a08f-3e5b070eb699.jpeg,no,night,False,driving surface,good,no,front/back,clear
49ebe973-ddca-4f5e-96b8-0ae805d548f5,Mapillary,2805927929669846.0,https://www.mapillary.com/app/?pKey=2805927929669846&focus=photo,random sample and manual label,Redmond,1840019835,United States,North America,47.67144191834405,-122.118777,2018-09-16 13:40:21.329000-07:00,97,lck2zjqsdbljtee1bv0kl9,train,img/2/49ebe973-ddca-4f5e-96b8-0ae805d548f5.jpeg,no,day,False,driving surface,good,no,front/back,clear
49ee7c1a-8520-41bb-8368-5c4361cca1db,Mapillary,1141332636342875.0,https://www.mapillary.com/app/?pKey=1141332636342875&focus=photo,random sample and manual label,Chūō-ku,1392003401,Japan,Asia,35.67239767,139.75190341472626,2018-02-28 15:19:02.595000+09:00,168,ud5bz0dht2zrnxbeqjdjpz,train,img/6/49ee7c1a-8520-41bb-8368-5c4361cca1db.jpeg,no,day,False,driving surface,good,no,front/back,clear
49f25262-901a-4082-bd10-df8028bc40fd,Mapillary,5300875046640944.0,https://www.mapillary.com/app/?pKey=5300875046640944&focus=photo,random sample and manual label,Zürich,1756539143,Switzerland,Europe,47.37406930780102,8.531994223594666,2022-04-16 15:06:59.700000+02:00,72,FOHutQNnYk397sv5UghTmf,train,img/6/49f25262-901a-4082-bd10-df8028bc40fd.jpeg,no,day,False,driving surface,good,no,front/back,clear
49ff399d-79cb-4ea8-a3e2-cf073b55e1d2,Mapillary,128202000000000.0,https://www.mapillary.com/app/?pKey=128201995994652&focus=photo,random sample and manual label,Baku,1031946365,Azerbaijan,Asia,40.36457995853931,49.83692944049835,2015-01-17 12:21:47+04:00,206,gibqpcxbdsanosaskxxg7b,train,img/5/49ff399d-79cb-4ea8-a3e2-cf073b55e1d2.jpeg,no,day,False,walking surface,good,no,front/back,cloudy
4a018e0f-380a-4208-8a67-61a85bbfdb82,KartaView,1214042933.0,https://kartaview.org/details/3346961/423/track-info,random sample and manual label,Berlin,1276451290,Germany,Europe,52.517543,13.400763,2020-12-28 15:20:13+01:00,423,3346961,train,img/3/4a018e0f-380a-4208-8a67-61a85bbfdb82.jpeg,no,day,False,walking surface,good,no,side,cloudy
4a060a44-27fc-41c6-963e-e1c66f93b3f2,Mapillary,2844154242500198.0,https://www.mapillary.com/app/?pKey=2844154242500198&focus=photo,random sample and manual label,Rennes,1250363682,France,Europe,48.111657792504985,-1.68430388,2018-09-16 16:19:28.773000+02:00,27,xnYQw2xaRwSiTM-M0d9gAQ,test,img/3/4a060a44-27fc-41c6-963e-e1c66f93b3f2.jpeg,no,day,False,walking surface,good,no,front/back,clear
4a07329a-b371-46f1-b49b-6a7e8a9c0e10,Mapillary,214447000000000.0,https://www.mapillary.com/app/?pKey=214447233595746&focus=photo,random sample and manual label,Orléans,1250441405,France,Europe,47.90929474635129,1.8957799673080444,2019-12-16 12:21:06.172000+01:00,446,61zd9jmga8uklevjz4c0ja,train,img/1/4a07329a-b371-46f1-b49b-6a7e8a9c0e10.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a28180f-d41a-430f-ac89-3e17cd31171f,Mapillary,299591000000000.0,https://www.mapillary.com/app/?pKey=299591121863922&focus=photo,random sample and manual label,Redwood City,1840020304,United States,North America,37.49485625819666,-122.2284257,2018-07-12 18:09:37.404000-07:00,624,ahy7lxawpwusx3w500kjjz,test,img/1/4a28180f-d41a-430f-ac89-3e17cd31171f.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a2a1daa-c3f1-4175-8a97-290f7a14dec7,Mapillary,1622771394590526.0,https://www.mapillary.com/app/?pKey=1622771394590526&focus=photo,random sample and manual label,Hays,1840001628,United States,North America,39.3636906,-100.0592414,2017-10-24 12:12:31-05:00,774,ylf9xjorab2scwc40oy36k,train,img/5/4a2a1daa-c3f1-4175-8a97-290f7a14dec7.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a2fb06b-ae78-442a-b7b6-00624247f8e6,Mapillary,2924962847771088.0,https://www.mapillary.com/app/?pKey=2924962847771088&focus=photo,random sample and manual label,Southfield,1840002431,United States,North America,42.482834820002296,-83.26132536,2017-11-07 11:48:01.178000-05:00,212,pU5RJmWLi4fiHFtIbdU4ug,train,img/4/4a2fb06b-ae78-442a-b7b6-00624247f8e6.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a45ab5a-eaaa-4ee0-86da-38b0246ca362,KartaView,147070879.0,https://kartaview.org/details/944337/7870/track-info,random sample and manual label,Berlin,1276451290,Germany,Europe,52.515518,13.386138,2017-10-18 18:53:14+02:00,7870,944337,train,img/4/4a45ab5a-eaaa-4ee0-86da-38b0246ca362.jpeg,no,night,False,driving surface,good,no,front/back,clear
4a45c3fd-3551-42cf-a315-b39ae7496fa1,Mapillary,848099000000000.0,https://www.mapillary.com/app/?pKey=848099065852067&focus=photo,random sample and manual label,Helsinki,1246177997,Finland,Europe,60.18520882691686,24.93722140789032,2019-09-10 19:34:43+03:00,249,DE5GNqloapUGK2FH3dZIQA,train,img/5/4a45c3fd-3551-42cf-a315-b39ae7496fa1.jpeg,no,day,False,cycling surface,good,no,front/back,clear
4a50371d-28f3-4363-96fa-3f08eb083c2e,Mapillary,1103361890171486.0,https://www.mapillary.com/app/?pKey=1103361890171486&focus=photo,random sample and manual label,Cilacap,1360503809,Indonesia,Asia,-7.36119,109.096259,2017-03-10 21:35:27+07:00,18,v9-z-6E0zYFE4B9B6AoyVw,train,img/6/4a50371d-28f3-4363-96fa-3f08eb083c2e.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a5cdf85-4f1d-4995-8633-a4b29a969c2c,Mapillary,139354000000000.0,https://www.mapillary.com/app/?pKey=139353501584384&focus=photo,random sample and manual label,Helsinki,1246177997,Finland,Europe,60.17462375992713,24.93695318698883,2019-07-11 08:55:19.955000+03:00,485,t8o2pis80umis71fleixsi,train,img/5/4a5cdf85-4f1d-4995-8633-a4b29a969c2c.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a5e4a07-3c7c-4c8d-86c9-6a42eb419a16,KartaView,1400487113.0,https://kartaview.org/details/4037385/105/track-info,random sample and manual label,Brandon,1840014151,United States,North America,27.952251,-82.304449,2021-12-05 17:56:12-05:00,105,4037385,train,img/1/4a5e4a07-3c7c-4c8d-86c9-6a42eb419a16.jpeg,no,night,False,driving surface,good,no,front/back,clear
4a76593c-a25c-4bbb-8f78-371ca337f5f9,Mapillary,292661000000000.0,https://www.mapillary.com/app/?pKey=292661439106349&focus=photo,random sample and manual label,Kutno,1616586955,Poland,Europe,52.1544986,19.45715818,2017-01-28 15:55:27.339000+01:00,441,4emx1mbnz56cs2zllafndt,train,img/4/4a76593c-a25c-4bbb-8f78-371ca337f5f9.jpeg,no,day,False,driving surface,good,no,front/back,snowy
4a7d35ce-6813-4149-8bba-f4a8924d8e2d,Mapillary,372382000000000.0,https://www.mapillary.com/app/?pKey=372382214185853&focus=photo,random sample and manual label,Caldera,1152916235,Chile,South America,-27.33229683,-70.7199652,2020-03-09 17:07:26.218000-03:00,31,sbwm38xslfsvf5qj8rbvvz,test,img/3/4a7d35ce-6813-4149-8bba-f4a8924d8e2d.jpeg,no,day,False,driving surface,good,no,front/back,clear
4a8c02d0-d1d2-479a-bb20-0c37b1de4101,Mapillary,486960000000000.0,https://www.mapillary.com/app/?pKey=486960319218165&focus=photo,random sample and manual label,Campina Grande do Sul,1076807751,Brazil,South America,-25.14093056,-48.85619444,2021-01-21 11:59:21.333000-03:00,221,gk1lobf6c7rdzso385rpbm,test,img/6/4a8c02d0-d1d2-479a-bb20-0c37b1de4101.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4a9c7d66-e50a-4ead-a666-b5c8c4fc4205,Mapillary,979131000000000.0,https://www.mapillary.com/app/?pKey=979131479490457&focus=photo,random sample and manual label,Hameln,1276101153,Germany,Europe,52.09698219638415,9.355968832969666,2017-10-13 13:37:43.760000+02:00,156,tIKnZr31I0Fm6cLm1lqTrg,train,img/5/4a9c7d66-e50a-4ead-a666-b5c8c4fc4205.jpeg,no,day,False,walking surface,good,no,front/back,cloudy
4aacb39c-6fee-496f-a961-b02150f8aef7,Mapillary,1855175424645493.0,https://www.mapillary.com/app/?pKey=1855175424645493&focus=photo,random sample and manual label,Southfield,1840002431,United States,North America,42.48702424195932,-83.26092839,2017-11-11 08:41:49.193000-05:00,238,MDN6RdHbg3NCnzE3ajjQXQ,train,img/6/4aacb39c-6fee-496f-a961-b02150f8aef7.jpeg,no,day,False,driving surface,good,no,side,clear
4ab5ef5b-f958-4545-aca3-dbf06326060b,Mapillary,290930000000000.0,https://www.mapillary.com/app/?pKey=290929696079335&focus=photo,random sample and manual label,Hameln,1276101153,Germany,Europe,52.105101583022616,9.357272386550903,2016-10-15 10:32:12.355000+02:00,136,rtYjR6zWQCG9EQ1TZvermA,train,img/5/4ab5ef5b-f958-4545-aca3-dbf06326060b.jpeg,no,day,False,driving surface,good,no,side,clear
4ac6c948-df8c-4825-9c20-367410e85e81,Mapillary,2002228309955835.0,https://www.mapillary.com/app/?pKey=2002228309955835&focus=photo,random sample and manual label,Kasugai,1392431449,Japan,Asia,35.251997642482095,136.9760102033615,2020-01-01 12:49:04.360000+09:00,30,nvtejxmysv2mxbk395d83n,test,img/1/4ac6c948-df8c-4825-9c20-367410e85e81.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4ace001d-d3f8-442b-baaa-44648a2a038c,Mapillary,550291000000000.0,https://www.mapillary.com/app/?pKey=550291402964187&focus=photo,random sample and manual label,Vernon,1250890405,France,Europe,48.93593873,1.380715219,2021-08-12 13:14:45+02:00,141,apysWmPqFv0On3xTSEek5l,test,img/3/4ace001d-d3f8-442b-baaa-44648a2a038c.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4adfd857-e401-413e-abf3-8d238cc9c389,Mapillary,226899000000000.0,https://www.mapillary.com/app/?pKey=226899078773070&focus=photo,random sample and manual label,Chisinau,1498011437,Moldova,Europe,47.01903296971005,28.832797408103943,2020-09-26 19:21:53.200000+03:00,62,tnh0jcp73rofcs5up6w831,test,img/4/4adfd857-e401-413e-abf3-8d238cc9c389.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4ae63f79-9fa4-49f2-8049-05b1d3dd73e8,Mapillary,4025963017468700.0,https://www.mapillary.com/app/?pKey=4025963017468700&focus=photo,random sample and manual label,Trier,1276211430,Germany,Europe,49.75648084284816,6.642367243766785,2018-10-26 11:20:51.639000+02:00,81,YZ4Zljc8R1CbZ-Q0r0a6BA,train,img/3/4ae63f79-9fa4-49f2-8049-05b1d3dd73e8.jpeg,no,day,False,walking surface,good,no,front/back,clear
4ae6d3d3-c09c-4220-b174-ef1ae5705235,Mapillary,457619000000000.0,https://www.mapillary.com/app/?pKey=457618845300500&focus=photo,random sample and manual label,Marinilla,1170499821,Colombia,South America,6.170352991727654,-75.32715261,2016-11-06 09:21:47.487000-05:00,841,b7rv1BXBD4l8JvSkct546Q,train,img/1/4ae6d3d3-c09c-4220-b174-ef1ae5705235.jpeg,no,day,False,driving surface,good,no,front/back,clear
4af154e2-2177-43f8-ade9-6a76cadfbe47,Mapillary,370940000000000.0,https://www.mapillary.com/app/?pKey=370939507537851&focus=photo,random sample and manual label,Hanoi,1704413791,Vietnam,Asia,21.03983131,105.83005428314208,2016-12-17 19:37:26+07:00,25,Mvpkhhxo482Ex6ZoXUhpNA,train,img/5/4af154e2-2177-43f8-ade9-6a76cadfbe47.jpeg,no,day,False,walking surface,good,no,front/back,clear
4af4019a-8faf-46ff-8cdc-1d66592c8ba9,Mapillary,4481517375211086.0,https://www.mapillary.com/app/?pKey=4481517375211086&focus=photo,random sample and manual label,Redmond,1840019835,United States,North America,47.67686730735935,-122.1214914,2020-02-02 10:44:14.092000-08:00,1,jl6n2csjzxqk27f08r1o2e,train,img/2/4af4019a-8faf-46ff-8cdc-1d66592c8ba9.jpeg,no,day,False,driving surface,good,no,side,clear
4afc4530-5dac-46e9-937f-c73a29e6f722,Mapillary,334930000000000.0,https://www.mapillary.com/app/?pKey=334930234677740&focus=photo,random sample and manual label,Shelby,1840009369,United States,North America,40.99711253,-82.53428611,2020-01-06 15:47:03.230000-05:00,494,xjaj223xoogqrlpbjaoin8,train,img/5/4afc4530-5dac-46e9-937f-c73a29e6f722.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4b078c4a-adc2-495e-9312-a4eef36b0ed8,KartaView,147073641.0,https://kartaview.org/details/944337/9250/track-info,random sample and manual label,Berlin,1276451290,Germany,Europe,52.516837,13.388538,2017-10-18 18:56:20+02:00,9250,944337,train,img/6/4b078c4a-adc2-495e-9312-a4eef36b0ed8.jpeg,no,night,False,driving surface,good,no,front/back,clear
4b1a172f-42dd-4c5e-9d52-c65f20f8f3ec,Mapillary,785840000000000.0,https://www.mapillary.com/app/?pKey=785840325719905&focus=photo,random sample and manual label,Helsinki,1246177997,Finland,Europe,60.182234789082486,24.92744207382202,2022-05-24 17:16:42.115000+03:00,221,vXC0PKkzHEjUQ6n7ArMb2d,train,img/2/4b1a172f-42dd-4c5e-9d52-c65f20f8f3ec.jpeg,no,day,False,cycling surface,good,no,front/back,clear
4b2290eb-5192-4d72-8642-99273564c48e,Mapillary,214417000000000.0,https://www.mapillary.com/app/?pKey=214416723578864&focus=photo,random sample and manual label,Chūō-ku,1392003401,Japan,Asia,35.67172220022728,139.76580798625946,2016-10-01 10:57:39+09:00,451,v_8FEP7W8-j1hxVBpY7brw,train,img/1/4b2290eb-5192-4d72-8642-99273564c48e.jpeg,no,day,False,walking surface,good,no,side,clear
4b2ae9f0-2323-49a8-ac62-b2e13790add7,Mapillary,234179000000000.0,https://www.mapillary.com/app/?pKey=234179401804462&focus=photo,random sample and manual label,Hildesheim,1276244190,Germany,Europe,52.150462523733296,9.947562217712402,2017-06-17 15:08:09+02:00,39,KQ1Sb1nuLhuV8U6P-lGMdQ,train,img/4/4b2ae9f0-2323-49a8-ac62-b2e13790add7.jpeg,no,day,False,driving surface,good,no,side,clear
4b35115d-ff94-4890-831c-f8380b802c8a,KartaView,1247059737.0,https://kartaview.org/details/3439741/98/track-info,random sample and manual label,Washington,1840006060,United States,North America,38.892173,-77.031656,2021-03-03 21:00:14-05:00,98,3439741,train,img/3/4b35115d-ff94-4890-831c-f8380b802c8a.jpeg,no,day,False,driving surface,good,no,front/back,clear
4b3834e5-eb2d-4f61-9f2a-e6d965cd964d,Mapillary,851004000000000.0,https://www.mapillary.com/app/?pKey=851003749092903&focus=photo,random sample and manual label,Blumenau,1076618665,Brazil,South America,-26.92206035,-49.06560123,2017-01-07 11:41:36.521000-02:00,126,FBv8jPw_2Y7pnKr4GkCiIQ,train,img/3/4b3834e5-eb2d-4f61-9f2a-e6d965cd964d.jpeg,no,day,False,driving surface,good,no,side,clear
4b3aa0a5-ebd3-4fc1-bda2-f5dcf79de5eb,Mapillary,148733000000000.0,https://www.mapillary.com/app/?pKey=148732890598766&focus=photo,random sample and manual label,Maipú,1152583016,Chile,South America,-33.52302067,-70.77180684,2016-09-16 17:15:14-03:00,495,59y8xv0inOhjEkZaGF_0Eg,test,img/5/4b3aa0a5-ebd3-4fc1-bda2-f5dcf79de5eb.jpeg,no,day,False,driving surface,good,no,side,cloudy
4b3f7936-5c1d-459c-9278-f97a96f307a6,Mapillary,925232000000000.0,https://www.mapillary.com/app/?pKey=925232348271213&focus=photo,random sample and manual label,Szeghalom,1348071592,Hungary,Europe,46.97093719,21.0647593,2020-05-26 14:30:51.039000+02:00,125,hehzmwz1sy1w35n1vama1a,train,img/6/4b3f7936-5c1d-459c-9278-f97a96f307a6.jpeg,no,day,False,driving surface,good,no,front/back,clear
4b4dd572-0e56-42aa-b853-82ffe3369438,KartaView,535210802.0,https://kartaview.org/details/2043714/3461/track-info,random sample and manual label,Kuala Lumpur,1458988644,Malaysia,Asia,3.145844,101.707489,2019-10-20 15:54:25+08:00,3461,2043714,train,img/1/4b4dd572-0e56-42aa-b853-82ffe3369438.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4b50ab02-c18e-4b11-996f-cf19f561c67b,Mapillary,290613000000000.0,https://www.mapillary.com/app/?pKey=290612712677994&focus=photo,random sample and manual label,Hildesheim,1276244190,Germany,Europe,52.15491906,9.948822855949402,2016-09-08 18:29:06.297000+02:00,242,zVDJTznX0eXFgC3RYM2WLg,train,img/4/4b50ab02-c18e-4b11-996f-cf19f561c67b.jpeg,no,day,False,driving surface,good,no,front/back,clear
4b55d6c2-a38a-48d3-99e9-f0afb9fea943,Mapillary,151023000000000.0,https://www.mapillary.com/app/?pKey=151023044005592&focus=photo,random sample and manual label,Shoreline,1840021118,United States,North America,47.76489493772533,-122.3377633,2021-10-25 12:27:27.846000-07:00,24,i6sJAbZ4pwGHuK1zTat9Ry,test,img/6/4b55d6c2-a38a-48d3-99e9-f0afb9fea943.jpeg,no,day,False,driving surface,good,no,front/back,cloudy
4b5940a6-abfd-4370-a6fa-707f53319552,Mapillary,314356000000000.0,https://www.mapillary.com/app/?pKey=314356290413136&focus=photo,random sample and manual label,Helsinki,1246177997,Finland,Europe,60.18514214740634,24.93417978286743,2017-08-21 14:24:37+03:00,394,k9-gjXWRQZIMrZwJWtJOPg,train,img/3/4b5940a6-abfd-4370-a6fa-707f53319552.jpeg,no,day,False,walking surface,good,no,front/back,clear
4b5dff17-0feb-4b3d-9231-036fce2f2fc2,KartaView,611376918.0,https://kartaview.org/details/2098242/235/track-info,random sample and manual label,Budapest,1348611435,Hungary,Europe,47.49968,19.046697,2020-03-31 20:20:32+02:00,235,2098242,test,img/4/4b5dff17-0feb-4b3d-9231-036fce2f2fc2.jpeg,no,day,False,driving surface,good,no,front/back,clear
4b5f1f30-8acf-431f-9c33-034f1d2f8999,Mapillary,1235758450171670.0,https://www.mapillary.com/app/?pKey=1235758450171670&focus=photo,random sample and manual label,Melbourne,1036533631,Australia,Oceania,-37.81673421,144.95575368404388,2019-04-17 10:23:04+10:00,166,22xeO_QKSImeZCy7tmrWjA,train,img/5/4b5f1f30-8acf-431f-9c33-034f1d2f8999.jpeg,no,day,False,driving surface,good,no,front/back,clear
4b6bf6bb-95d1-4918-b9b2-f4ab30ab7f1e,Mapillary,3890375754413975.0,https://www.mapillary.com/app/?pKey=3890375754413975&focus=photo,random sample and manual label,Vienna,1040261752,Austria,Europe,48.202746042383495,16.379966139793396,2015-10-27 08:59:06.221000+01:00,135,G9gxE9A0eFdUWJ3RUF9y7w,train,img/4/4b6bf6bb-95d1-4918-b9b2-f4ab30ab7f1e.jpeg,no,day,False,walking surface,good,no,front/back,clear
4b71d5ee-c531-4f72-8009-bfcd26763fda,Mapillary,235614000000000.0,https://www.mapillary.com/app/?pKey=235614248465839&focus=photo,random sample and manual label,Shinjuku,1392536374,Japan,Asia,35.70825483,139.70406889915466,2021-08-22 13:21:14.743000+09:00,85,bG23JYu987QEhjKrSPt6ye,train,img/5/4b71d5ee-c531-4f72-8009-bfcd26763fda.jpeg,no,day,False,walking surface,good,no,side,clear
4b7fe507-8a78-476c-9fda-7521c7ef7e18,Mapillary,2956189404704206.0,https://www.mapillary.com/app/?pKey=2956189404704206&focus=photo,random sample and manual label,Santo Stefano di Magra,1380931318,Italy,Europe,44.17066087,9.91803753,2015-10-09 15:32:11.600000+02:00,212,YtizI4GVRxEFp7r5OfEG7A,train,img/5/4b7fe507-8a78-476c-9fda-7521c7ef7e18.jpeg,no,day,False,driving surface,good,no,front/back,clear
4b8e8a16-a28e-43d7-a185-17a80f592243,KartaView,1072865038.0,https://kartaview.org/details/2967550/257/track-info,random sample and manual label,Saarbrücken,1276419711,Germany,Europe,49.238571,7.005832,2018-07-28 17:02:59+02:00,257,2967550,train,img/4/4b8e8a16-a28e-43d7-a185-17a80f592243.jpeg,no,day,False,driving surface,good,no,front/back,clear
